createdAt,id,text,Output,displayTextRangeStart,displayTextRangeEnd,source,isTruncated,inReplyToStatusId,inReplyToUserId,isFavorited,isRetweeted,favoriteCount,place__name,place__countryCode,place__id,place__country,place__placeType,place__url,place__fullName,place__boundingBoxType,place__boundingBoxCoordinates__latitude,place__boundingBoxCoordinates__longitude,inReplyToScreenName,retweetCount,isPossiblySensitive,lang,userMentionEntities__name,userMentionEntities__screenName,userMentionEntities__id,userMentionEntities__start,userMentionEntities__end,urlEntities__url,urlEntities__expandedURL,urlEntities__displayURL,urlEntities__start,urlEntities__end,mediaEntities__id,mediaEntities__url,mediaEntities__mediaURL,mediaEntities__mediaURLHttps,mediaEntities__expandedURL,mediaEntities__displayURL,mediaEntities__sizes__|,mediaEntities__sizes__|__width,mediaEntities__sizes__|__height,mediaEntities__sizes__|__resize,mediaEntities__type,mediaEntities__videoAspectRatioWidth,mediaEntities__videoAspectRatioHeight,mediaEntities__videoDurationMillis,mediaEntities__start,mediaEntities__end,hashtagEntities__text,hashtagEntities__start,hashtagEntities__end,currentUserRetweetId,user__id,user__name,user__screenName,user__location,user__description,user__descriptionURLEntities__url,user__descriptionURLEntities__expandedURL,user__descriptionURLEntities__displayURL,user__descriptionURLEntities__start,user__descriptionURLEntities__end,user__urlEntity__url,user__urlEntity__expandedURL,user__urlEntity__displayURL,user__urlEntity__start,user__urlEntity__end,user__isContributorsEnabled,user__profileImageUrl,user__profileImageUrlHttps,user__isDefaultProfileImage,user__url,user__isProtected,user__followersCount,user__profileBackgroundColor,user__profileTextColor,user__profileLinkColor,user__profileSidebarFillColor,user__profileSidebarBorderColor,user__profileUseBackgroundImage,user__isDefaultProfile,user__showAllInlineMedia,user__friendsCount,user__createdAt,user__favouritesCount,user__utcOffset,user__profileBackgroundImageUrl,user__profileBackgroundImageUrlHttps,user__profileBannerImageUrl,user__profileBackgroundTiled,user__lang,user__statusesCount,user__isGeoEnabled,user__isVerified,user__translator,user__listedCount,user__isFollowRequestSent,quotedStatusId
"Oct 26, 2018 11:43:58 AM",1.05584751474892E+018,Even if trump senior is removed the case will proceed against the three spawn!  Judge waits to hear if sitting pres… https://t.co/pKK9bJYJNy,,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/pKK9bJYJNy,https://twitter.com/i/web/status/1055847514748923904,twitter.com/i/web/status/1…,117,140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,9.13824123373199E+017,Mark Mathews,MyMarkX,"New York, USA",Tired of yelling in the wind...joined twitter to yell into a keyboard.. yell back I'm a big boy I can take it.,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1045006042764128262/6DQYjHvS_normal.jpg,https://pbs.twimg.com/profile_images/1045006042764128262/6DQYjHvS_normal.jpg,False,nan,False,17,0,0,ABB8C2,0,0,False,False,False,88,"Sep 29, 2017 1:53:43 PM",62,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/913824123373199360/1537983819,False,en,38,False,False,False,0,False,-1
"Oct 26, 2018 11:40:35 AM",1.05584666229845E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation @CNNPolitics https://t.co/TuXsiufEm8,Trump Foundation,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,CNN Politics,CNNPolitics,13850422,87,99,https://t.co/TuXsiufEm8,https://cnn.it/2JfdsfP,cnn.it/2JfdsfP,100,123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,1.04244944356228E+018,RealTruthSpeaker #VetsResistSquadron,SpeakerReal,The Planet,"Was TruthSpeaker, but account was hacked. Veteran with 4 Degrees. Advocate for those with the softest voices. I can work with ignorance, but not stupidity.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1042450644584423424/dRiLrvgk_normal.jpg,https://pbs.twimg.com/profile_images/1042450644584423424/dRiLrvgk_normal.jpg,False,nan,False,1204,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,1914,"Sep 19, 2018 12:24:49 PM",1856,-1,nan,nan,https://pbs.twimg.com/profile_banners/1042449443562283009/1537633778,False,en,4081,False,False,False,0,False,-1
"Oct 26, 2018 11:25:50 AM",1.05584295129158E+018,Trump Crime and The Trump Family Crime Business. Judge waits to hear if sitting president can be sued before ruling… https://t.co/JYo6k30xUQ,Trump Crime and The Trump,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/JYo6k30xUQ,https://twitter.com/i/web/status/1055842951291580417,twitter.com/i/web/status/1…,117,140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,422055225,Allan Bassett,AllanBassett1,@ under a rainbow,"Author Paybacks (fiction) & Blassco's Blog. Wellness & Recovery, Writer, Psychology, Humour, Social Engineering, Photography, Rainbows and Backstopping.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/2303300336/o4biaql630qekdxln1sx_normal.jpeg,https://pbs.twimg.com/profile_images/2303300336/o4biaql630qekdxln1sx_normal.jpeg,False,nan,False,602,22330,333333,0084B4,C0DFEC,A8C7F7,True,False,False,573,"Nov 26, 2011 2:01:58 PM",459,-1,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,nan,False,en,19925,True,False,False,11,False,-1
"Oct 26, 2018 11:15:48 AM",1.05584042491143E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation - CNNPolitics https://t.co/5VYyLkN5wS,Trump Foundation,-1,-1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/5VYyLkN5wS,https://www.cnn.com/2018/10/25/politics/trump-foundation-lawsuit-wait/index.html,cnn.com/2018/10/25/pol…,101,124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,7.1924314526387E+017,jennah_anne,jennahannee,nan,vote blue in 2018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1049985244588363777/tfNrF7GU_normal.jpg,https://pbs.twimg.com/profile_images/1049985244588363777/tfNrF7GU_normal.jpg,False,nan,False,2942,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,745,"Apr 10, 2016 3:18:23 PM",145230,-1,nan,nan,https://pbs.twimg.com/profile_banners/719243145263869952/1539170964,False,en,183923,True,False,False,67,False,-1
"Oct 26, 2018 11:09:05 AM",1.05583873474945E+018,"The suit alleges a ""persistent"" pattern of conduct that included unlawful coordination with the 2016 Trump presiden… https://t.co/PZdvBGfF5D",,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/PZdvBGfF5D,https://twitter.com/i/web/status/1055838734749446144,twitter.com/i/web/status/1…,117,140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,138462448,Charles David,faircastle,"District of Columbia, USA","""Time is the fire in which we burn"" - Delmore Schwartz",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1049042169280061444/oB4-ibHr_normal.jpg,https://pbs.twimg.com/profile_images/1049042169280061444/oB4-ibHr_normal.jpg,False,nan,False,273,C6E2EE,663B12,1F98C7,DAECF4,C6E2EE,True,False,False,2019,"Apr 29, 2010 12:19:54 PM",3548,-1,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,https://pbs.twimg.com/profile_banners/138462448/1527529900,True,en,4734,True,False,False,15,False,-1
"Oct 26, 2018 10:54:14 AM",1.0558349962866E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation @CNNPolitics https://t.co/8e8ZvQYW8J,Trump Foundation,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,CNN Politics,CNNPolitics,13850422,87,99,https://t.co/8e8ZvQYW8J,https://cnn.it/2JfdsfP,cnn.it/2JfdsfP,100,123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,325681531,We The People,fadetoblack119,United States,"Government of the people, by the people, for the people, shall not perish from the earth. Abraham Lincoln",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/796729907401216000/7ZJ3eYoE_normal.jpg,https://pbs.twimg.com/profile_images/796729907401216000/7ZJ3eYoE_normal.jpg,False,nan,False,527,0,0,1B95E0,0,0,False,False,False,2778,"Jun 28, 2011 2:01:29 PM",43949,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/325681531/1478790335,False,en,34492,False,False,False,1,False,-1
"Oct 26, 2018 10:53:39 AM",1.05583484955727E+018,Trump & Co. Criminals! Lock all of them up!\nJudge waits to hear if sitting president can be sued before ruling on T… https://t.co/hnGL1GE5zZ,Trump,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,-1,-1,False,False,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/hnGL1GE5zZ,https://twitter.com/i/web/status/1055834849557274624,twitter.com/i/web/status/1…,117,140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,325681531,We The People,fadetoblack119,United States,"Government of the people, by the people, for the people, shall not perish from the earth. Abraham Lincoln",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/796729907401216000/7ZJ3eYoE_normal.jpg,https://pbs.twimg.com/profile_images/796729907401216000/7ZJ3eYoE_normal.jpg,False,nan,False,527,0,0,1B95E0,0,0,False,False,False,2778,"Jun 28, 2011 2:01:29 PM",43949,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/325681531/1478790335,False,en,34492,False,False,False,1,False,-1
"Oct 26, 2018 9:52:08 AM",1.05581936834768E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation @CNNPolitics https://t.co/rl2vnGKktK,Trump Foundation,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,CNN Politics,CNNPolitics,13850422,87,99,https://t.co/rl2vnGKktK,https://cnn.it/2JfdsfP,cnn.it/2JfdsfP,100,123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,4293725113,Haley Burton,HaleyBurtonNews,"Atlanta, GA","@UTKnoxville @UTJEM Alum #VFL •#CNN Tour Guide •Previously interned w/ The Row @CNN, @SMH, @WRCB, @6News •Co-anchored @UT_TODAYTV •PA for @MOHProject",nan,nan,nan,nan,nan,https://t.co/IG8LcDE6Nw,https://www.facebook.com/HaleyBurtonReporting/,facebook.com/HaleyBurtonRep…,0,23,False,http://pbs.twimg.com/profile_images/753776448406781953/2_Rbz9F4_normal.jpg,https://pbs.twimg.com/profile_images/753776448406781953/2_Rbz9F4_normal.jpg,False,https://t.co/IG8LcDE6Nw,False,1416,0,0,F58EA8,0,0,False,False,False,4785,"Nov 19, 2015 3:54:19 PM",4220,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/4293725113/1455952897,False,en,4355,True,False,False,9,False,-1
"Oct 26, 2018 9:38:49 AM",1.05581601894432E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation @CNNPolitics https://t.co/By5EKl6ekg,Trump Foundation,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,CNN Politics,CNNPolitics,13850422,87,99,https://t.co/By5EKl6ekg,https://cnn.it/2JfdsfP,cnn.it/2JfdsfP,100,123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,141645754,David K,DavidKGather,nan,"Writing about climate change, science communication, and history. Books on Nikola Tesla, Thomas Edison, and Abraham Lincoln.",nan,nan,nan,nan,nan,https://t.co/uBf9fKqZmW,http://www.davidjkent-writer.com/,davidjkent-writer.com,0,23,False,http://pbs.twimg.com/profile_images/883829316/06790017_20_2__normal.JPG,https://pbs.twimg.com/profile_images/883829316/06790017_20_2__normal.JPG,False,https://t.co/uBf9fKqZmW,False,273,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,409,"May 8, 2010 12:39:31 PM",19,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/141645754/1485628981,False,en,32067,False,False,False,25,False,-1
"Oct 26, 2018 9:27:03 AM",1.05581305517781E+018,This is why Trump and the Republicans shoved Kavanaugh down our Collective Throats...so he could protect Trumpy fro… https://t.co/Ivr8ozuxhG,"Trump,Republicans",-1,-1,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",True,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/Ivr8ozuxhG,https://twitter.com/i/web/status/1055813055177805825,twitter.com/i/web/status/1…,117,140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,66807708,Eric Evan Darling,ericinkw,"Dunedin, FL",56 year old Business Development Specialist ClearGage LLC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/896156752579895296/Vl5dd7d9_normal.jpg,https://pbs.twimg.com/profile_images/896156752579895296/Vl5dd7d9_normal.jpg,False,nan,False,29,642D8B,3D1957,FF0000,7AC3EE,65B0DA,True,False,False,58,"Aug 18, 2009 5:29:58 PM",35,-1,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,https://pbs.twimg.com/profile_banners/66807708/1502495330,True,en,4172,True,False,False,1,False,-1
"Oct 26, 2018 9:02:38 AM",1.05580691230915E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation @CNNPolitics https://t.co/LzA8dvLNxI,Trump Foundation,-1,-1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,CNN Politics,CNNPolitics,13850422,87,99,https://t.co/LzA8dvLNxI,https://cnn.it/2JfdsfP,cnn.it/2JfdsfP,100,123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,45119851,Resistance Fighter,gamefish42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/822874119628800001/1mClR9Bs_normal.png,https://pbs.twimg.com/profile_images/822874119628800001/1mClR9Bs_normal.png,False,nan,False,674,0099B9,3C3940,0099B9,95E8EC,5ED4DC,True,False,False,1347,"Jun 6, 2009 8:26:12 AM",20316,-1,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,https://pbs.twimg.com/profile_banners/45119851/1538963796,False,en,69699,True,False,False,71,False,-1
"Oct 26, 2018 8:38:05 AM",1.05580073386439E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation https://t.co/DXbIvZJ8Ya https://t.co/ZDQkcgbQMH,Trump Foundation,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/DXbIvZJ8Ya,http://dlvr.it/QpZZ12,dlvr.it/QpZZ12,87,110,1.05580073172949E+018,https://t.co/ZDQkcgbQMH,http://pbs.twimg.com/media/Dqb1K_BVYAANMV5.jpg,https://pbs.twimg.com/media/Dqb1K_BVYAANMV5.jpg,https://twitter.com/Kiki_Mendo/status/1055800733864386561/photo/1,pic.twitter.com/ZDQkcgbQMH,0,150,150,101,photo,0,0,0,111,134,nan,nan,nan,-1,7.09508084734018E+017,Carla Mendoza,Kiki_Mendo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/709509844919840772/xi3r2-WV_normal.jpg,https://pbs.twimg.com/profile_images/709509844919840772/xi3r2-WV_normal.jpg,False,nan,False,44,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,109,"Mar 14, 2016 6:34:44 PM",0,-1,nan,nan,nan,False,es,14193,False,False,False,0,False,-1
"Oct 26, 2018 8:38:05 AM",1.05580073314294E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation https://t.co/cP25wES4lb https://t.co/BJswHhB0Wd,Trump Foundation,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/cP25wES4lb,http://dlvr.it/QpZZ4J,dlvr.it/QpZZ4J,87,110,1.05580073117587E+018,https://t.co/BJswHhB0Wd,http://pbs.twimg.com/media/Dqb1K89V4AAFUle.jpg,https://pbs.twimg.com/media/Dqb1K89V4AAFUle.jpg,https://twitter.com/PenepeNash/status/1055800733142941697/photo/1,pic.twitter.com/BJswHhB0Wd,0,150,150,101,photo,0,0,0,111,134,nan,nan,nan,-1,24989697,Penepe Nash,PenepeNash,United States,PenepeNash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1045152639128719361/A0grJpH__normal.jpg,https://pbs.twimg.com/profile_images/1045152639128719361/A0grJpH__normal.jpg,False,nan,False,10789,514FD8,333333,1B95E0,6AB922,BDDCAD,False,False,False,11105,"Mar 17, 2009 8:21:47 PM",5,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,nan,False,zh-cn,121,False,False,False,56,False,-1
"Oct 26, 2018 8:38:04 AM",1.05580073117161E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation https://t.co/uYFa447h8U https://t.co/RyBbokX3ri,Trump Foundation,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/uYFa447h8U,http://dlvr.it/QpZZ1F,dlvr.it/QpZZ1F,87,110,1.05580072952744E+018,https://t.co/RyBbokX3ri,http://pbs.twimg.com/media/Dqb1K20U0AA2w5c.jpg,https://pbs.twimg.com/media/Dqb1K20U0AA2w5c.jpg,https://twitter.com/puredailynews/status/1055800731171606529/photo/1,pic.twitter.com/RyBbokX3ri,0,150,150,101,photo,0,0,0,111,134,nan,nan,nan,-1,8.80717180291228E+017,puredailynews,puredailynews,United States,"Get latest news on lifestyle, Game predictions, Breaking News, Sports News, politics news, top news stories, Nigeria news",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/882183948566245377/l-arLaFA_normal.jpg,https://pbs.twimg.com/profile_images/882183948566245377/l-arLaFA_normal.jpg,False,nan,False,24,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,106,"Jun 30, 2017 5:18:33 AM",0,-1,nan,nan,https://pbs.twimg.com/profile_banners/880717180291227648/1499164049,False,en,79998,False,False,False,1,False,-1
"Oct 26, 2018 8:38:04 AM",1.05580072928417E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation https://t.co/V5WfkSsS30 https://t.co/6gnxIu0IqQ,Trump Foundation,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/V5WfkSsS30,https://www.cnn.com/2018/10/25/politics/trump-foundation-lawsuit-wait/index.html?utm_source=dlvr.it&utm_medium=twitter,cnn.com/2018/10/25/pol…,87,110,1.05580072764419E+018,https://t.co/6gnxIu0IqQ,http://pbs.twimg.com/media/Dqb1KvzUwAItwab.jpg,https://pbs.twimg.com/media/Dqb1KvzUwAItwab.jpg,https://twitter.com/ViralnewsUSA/status/1055800729284165632/photo/1,pic.twitter.com/6gnxIu0IqQ,0,150,150,101,photo,0,0,0,111,134,nan,nan,nan,-1,7.56998920014852E+017,Viral News USA,ViralnewsUSA,Estados Unidos,Viral News USA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/887295798182109185/K6ocAMZ7_normal.jpg,https://pbs.twimg.com/profile_images/887295798182109185/K6ocAMZ7_normal.jpg,False,nan,False,24,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,0,"Jul 23, 2016 7:46:21 PM",0,-1,nan,nan,https://pbs.twimg.com/profile_banners/756998920014852096/1500382879,False,es,4650,False,False,False,0,False,-1
"Oct 26, 2018 8:38:04 AM",1.05580072927584E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation https://t.co/SsokBCdXNn https://t.co/2dOKdmMUah,Trump Foundation,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/SsokBCdXNn,https://www.cnn.com/2018/10/25/politics/trump-foundation-lawsuit-wait/index.html?utm_source=dlvr.it&utm_medium=twitter,cnn.com/2018/10/25/pol…,87,110,1.05580072343732E+018,https://t.co/2dOKdmMUah,http://pbs.twimg.com/media/Dqb1KgIVAAASUYh.jpg,https://pbs.twimg.com/media/Dqb1KgIVAAASUYh.jpg,https://twitter.com/La52Guns/status/1055800729275838464/photo/1,pic.twitter.com/2dOKdmMUah,0,150,150,101,photo,0,0,0,111,134,nan,nan,nan,-1,2985387874,Ramdon77,La52Guns,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/557088402059706368/BSNdDN20_normal.jpeg,https://pbs.twimg.com/profile_images/557088402059706368/BSNdDN20_normal.jpeg,False,nan,False,25,C0DEED,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,174,"Jan 19, 2015 3:07:45 AM",1,-1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,https://pbs.twimg.com/profile_banners/2985387874/1448672526,False,es,4183,False,False,False,0,False,-1
"Oct 26, 2018 8:38:04 AM",1.05580072793777E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation https://t.co/kLQBPYscdz https://t.co/A8v2sOIHzL,Trump Foundation,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,True,en,nan,nan,nan,nan,nan,https://t.co/kLQBPYscdz,https://www.cnn.com/2018/10/25/politics/trump-foundation-lawsuit-wait/index.html?utm_source=dlvr.it&utm_medium=twitter,cnn.com/2018/10/25/pol…,87,110,1.05580072605456E+018,https://t.co/A8v2sOIHzL,http://pbs.twimg.com/media/Dqb1Kp4U4AIAaUK.jpg,https://pbs.twimg.com/media/Dqb1Kp4U4AIAaUK.jpg,https://twitter.com/rlxcristian7/status/1055800727937773568/photo/1,pic.twitter.com/A8v2sOIHzL,0,150,150,101,photo,0,0,0,111,134,nan,nan,nan,-1,364558388,Cristina,rlxcristian7,colombia,Artista,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/893443450586230784/Qwqoo9IL_normal.jpg,https://pbs.twimg.com/profile_images/893443450586230784/Qwqoo9IL_normal.jpg,False,nan,False,921,131516,333333,9999,EFEFEF,EEEEEE,True,False,False,1928,"Aug 29, 2011 7:40:04 PM",40,-1,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,nan,True,es,4672,True,False,False,0,False,-1
"Oct 26, 2018 8:38:02 AM",1.05580072346668E+018,Judge waits to hear if sitting president can be sued before ruling on Trump Foundation https://t.co/P2N7ekJoWi https://t.co/cflfmV3g3I,Trump Foundation,-1,-1,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",False,-1,-1,False,False,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,False,en,nan,nan,nan,nan,nan,https://t.co/P2N7ekJoWi,http://dlvr.it/QpZYzY,dlvr.it/QpZYzY,87,110,1.05580072157084E+018,https://t.co/cflfmV3g3I,http://pbs.twimg.com/media/Dqb1KZLU0AE-rdG.jpg,https://pbs.twimg.com/media/Dqb1KZLU0AE-rdG.jpg,https://twitter.com/PrayForDonggala/status/1055800723466682368/photo/1,pic.twitter.com/cflfmV3g3I,0,150,150,101,photo,0,0,0,111,134,nan,nan,nan,-1,4758101599,#PrayForDonggala,PrayForDonggala,Indonesia,#PrayForDonggala,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,http://pbs.twimg.com/profile_images/1045679968477270016/29QSVlR-_normal.jpg,https://pbs.twimg.com/profile_images/1045679968477270016/29QSVlR-_normal.jpg,False,nan,False,139,F5F8FA,333333,1DA1F2,DDEEF6,C0DEED,True,True,False,0,"Jan 14, 2016 7:55:09 AM",279,-1,nan,nan,https://pbs.twimg.com/profile_banners/4758101599/1538144524,False,id,204616,False,False,False,14,False,-1
